time_stamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
58408,23.84,180.82,112.80,5.69,-2.86,13.74
58412,25.85,176.04,112.37,5.78,-2.82,13.45
58417,48.47,76.83,102.84,7.66,-2.38,9.12
58422,48.78,74.80,102.63,7.69,-2.37,9.08
58427,48.97,73.61,102.52,7.71,-2.36,9.05
58432,49.13,72.61,102.43,7.72,-2.36,9.03
58437,49.46,70.56,102.26,7.76,-2.35,8.97
58442,49.69,69.12,102.15,7.80,-2.34,8.93
58447,49.91,67.63,102.07,7.84,-2.34,8.88
58452,49.99,67.06,102.05,7.85,-2.33,8.86
58457,50.05,66.45,102.03,7.87,-2.33,8.83
58462,50.10,65.18,102.02,7.92,-2.33,8.77
58467,50.02,64.22,102.03,7.96,-2.34,8.72
58472,49.92,63.63,102.02,7.98,-2.35,8.70
58477,49.83,63.21,102.01,7.99,-2.35,8.68
58482,49.74,62.78,101.99,8.01,-2.35,8.67
58487,49.61,62.24,101.96,8.02,-2.36,8.65
58492,49.24,60.60,101.85,8.05,-2.38,8.61
58497,48.83,58.66,101.67,8.08,-2.39,8.58
58502,48.00,54.11,101.16,8.12,-2.43,8.53
58508,47.55,51.26,100.81,8.14,-2.45,8.50
58512,47.06,47.87,100.38,8.15,-2.47,8.48
58517,46.10,40.85,99.48,8.19,-2.51,8.44
58522,43.58,23.91,97.23,8.24,-2.67,8.36
58527,42.67,18.23,96.36,8.25,-2.74,8.34
58532,41.94,14.00,95.57,8.26,-2.79,8.33
58537,41.49,11.69,94.99,8.27,-2.82,8.33
58542,41.17,10.08,94.56,8.27,-2.84,8.33
58547,40.84,8.45,94.12,8.27,-2.87,8.33
58552,40.64,7.43,93.84,8.27,-2.88,8.33
58557,39.83,3.48,92.66,8.26,-2.94,8.34
58562,37.32,-7.78,88.45,8.10,-3.15,8.39
58567,36.98,-9.29,87.89,8.08,-3.18,8.40
58572,36.61,-10.93,87.29,8.05,-3.21,8.40
58577,36.20,-12.79,86.63,8.02,-3.24,8.41
58582,33.04,-26.57,81.19,7.79,-3.46,8.42
58587,31.63,-32.05,78.40,7.68,-3.56,8.42
58592,30.89,-34.79,76.92,7.62,-3.60,8.42
58597,30.33,-36.76,75.82,7.58,-3.64,8.42
58602,29.79,-38.61,74.76,7.54,-3.67,8.42
